,hs_max,hs_mean,dir,tp,d50,beach_slope_average,dataset,mstr,latitude,longitude
0,0.461845147428976,0.3704929332780059,133.3011558328055,7.0409505711100415,0.13,0.0414285714285714,Fenster et al (2016),1.7345619201660156,37.23337633973121,-75.79629507645257
1,0.5901301372763065,0.5086942905900015,80.82377991567343,8.123483298443421,0.18441818,0.0749318801089918,rossi,1.824101686477661,29.647450784043457,-81.19629491757705
2,0.2640926170182693,0.2109170754170797,130.43604974445876,6.057700258130349,0.145597771,0.0307608695652173,C_Alexander,2.5368857383728027,31.407164957990656,-81.25913038353106
3,1.1257992847262428,0.9092582874512108,142.98476675722137,7.898359318148279,0.16635598,0.0658670520231213,Fenster et al (2016),1.36271870136261,35.08364343266385,-75.94703757779345
4,0.461845147428976,0.3704929332780059,133.3011558328055,7.0409505711100415,0.13,0.0414285714285714,Fenster et al (2016),1.7345619201660156,37.23544259848784,-75.7964229281114
5,1.1178926713034982,0.898288120178445,149.5724793910452,7.64642684898343,0.263,0.0586610169491525,"McFall, 2022",1.3458420038223269,35.14440224056956,-75.82290211604274
6,0.8272227276635038,0.6705542235359016,87.37504511446963,7.745887916245858,0.23134549,0.0543034825870646,"McFall, 2022",1.408286452293396,36.38789195510601,-75.80069390693863
7,1.0012824836082708,0.8398578700059481,66.1788651519088,7.309106356889817,0.119090842,0.1010407725321888,"McFall, 2022",1.102508306503296,26.45441592916667,-80.02946230901537
8,0.686475998885427,0.5959490892566208,83.78725143648039,8.289445797596091,0.155939469,0.0451357466063348,rossi,1.6591230630874634,29.1259042690804,-80.94016124855676
9,0.5825824503457018,0.4701766601580512,120.0874529122787,7.838792322029741,0.15,0.0525,Fenster et al (2016),1.6060380935668943,37.57843250201592,-75.60476976907388
10,1.0646916811431808,0.8660929386603881,85.94646523143875,8.114289694979039,0.149000004,0.0955,"McFall, 2022",1.3930243253707886,36.013311516133506,-75.63007576460195
11,0.8272227276635038,0.6705542235359016,87.37504511446963,7.745887916245858,0.23134549,0.0565878378378378,"McFall, 2022",1.4153703451156616,36.42848725158317,-75.81253432645195
12,0.461845147428976,0.3704929332780059,133.3011558328055,7.0409505711100415,0.13,0.0414285714285714,Fenster et al (2016),1.7345619201660156,37.23544259848784,-75.7964229281114
13,1.125372179968843,0.9157404550341312,138.09004406574138,8.033775078380542,0.19366957,0.0633168316831683,Fenster et al (2016),1.3945913314819336,34.97318592392171,-76.12020975562614
