,Sid,Sur,Yr,Sea,Tran,Lat,Lon,Dep,Ele,Type,eMean,gMean,gMed,dataset,PROJECT ,SITE,Year,DATE,TRANSECT,d95,Mean,Std,Skewness,Kurtosis,Contact,Unnamed: 0.1,Unnamed: 0,Sample_ID,Sample_Type_Code,Project,Date,Location_Type,num_orig_dists,Measured_Distributions,Grainsize,Median,Wentworth,Kurtosis_Class,Skewness_Class,Sorting,d5,d10,d16,d25,d30,d50,d65,d75,d84,d90,Notes,geometry
737,740.0,K,,,154.0,34.06979,-119.0127,,MB,E,0.3952,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,741.0,K,,,154.0,34.06979,-119.0127,,MB,E,0.7442,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,742.0,K,,,160.0,34.05203,-118.96063,,MB,E,0.3735,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,743.0,K,,,162.0,34.04581,-118.93156,,MB,E,0.4517,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,744.0,K,,,164.0,34.04265,-118.91623,,MB,E,0.595,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,745.0,K,,,166.0,34.03934,-118.893,,MB,E,0.5695,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,746.0,K,,,167.0,34.03803,-118.87546,,MB,E,0.3686,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,747.0,K,,,168.0,34.03798,-118.87412,,MB,E,0.4876,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,748.0,K,,,171.0,34.02811,-118.84082,,MB,E,0.5223,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,749.0,K,,,172.0,34.02241,-118.83201,,MB,E,0.4247,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,750.0,K,,,173.0,34.01661,-118.82449,,MB,E,0.4812,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,751.0,K,,,174.0,34.01279,-118.81941,,MB,E,0.5002,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,752.0,K,,,175.0,34.00265,-118.80939,,MB,E,0.6576,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,753.0,K,,,24.0,34.47122,-120.22725,,BB,E,0.237,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,754.0,K,,,57.0,34.40816,-119.87943,,BB,E,0.2635,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,755.0,K,,,62.0,34.41624,-119.83449,,BB,E,0.3271,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,756.0,K,,,70.0,34.40375,-119.74709,,BB,E,0.3101,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,757.0,K,,,75.0,34.40312,-119.69521,,BB,E,0.347,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,758.0,K,,,75.0,34.41359,-119.69559,,BB,E,0.3568,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,759.0,K,,,76.0,34.41095,-119.69012,,BB,E,0.386,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,760.0,K,,,77.0,34.4148,-119.68035,,BB,E,0.3428,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,761.0,K,,,78.0,34.41671,-119.66998,,BB,E,0.4423,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,762.0,K,,,79.0,34.41718,-119.65847,,BB,E,0.3105,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,763.0,K,,,80.0,34.41745,-119.64715,,BB,E,0.3548,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,764.0,K,,,81.0,34.41645,-119.63603,,BB,E,0.3423,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,765.0,K,,,82.0,34.4191,-119.62491,,BB,E,0.3329,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,766.0,K,,,84.0,34.41996,-119.60266,,BB,E,0.457,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,767.0,K,,,92.0,34.39309,-119.5241,,BB,E,0.9926,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,768.0,K,,,96.0,34.3774,-119.48125,,BB,E,0.555,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,769.0,K,,,99.0,34.37063,-119.45587,,BB,E,0.4051,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,770.0,K,,,102.0,34.35342,-119.42882,,BB,E,0.4353,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,771.0,K,,,106.0,34.32863,-119.39865,,BB,E,0.2328,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,772.0,K,,,113.0,34.29609,-119.34184,,BB,E,0.2294,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,773.0,K,,,117.0,34.27352,-119.30477,,BB,E,0.1616,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,774.0,K,,,119.0,34.2733,-119.28643,,BB,E,0.2319,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,775.0,K,,,120.0,34.26381,-119.27528,,BB,E,0.1547,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,776.0,K,,,121.0,34.25517,-119.2703,,BB,E,0.2352,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,777.0,K,,,122.0,34.24533,-119.2672,,BB,E,0.123,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,778.0,K,,,123.0,34.23952,-119.26615,,BB,E,0.2359,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,779.0,K,,,127.0,34.19855,-119.24815,,BB,E,0.3874,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,780.0,K,,,128.0,34.19255,-119.24495,,BB,E,0.2014,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,781.0,K,,,129.0,34.18362,-119.24032,,BB,E,0.2212,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,782.0,K,,,130.0,34.17656,-119.23686,,BB,E,0.2423,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,783.0,K,,,131.0,34.16596,-119.23025,,BB,E,0.305,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,784.0,K,,,133.0,34.14817,-119.2156,,BB,E,0.2453,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,785.0,K,,,135.0,34.14426,-119.19884,,BB,E,0.2493,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,786.0,K,,,136.0,34.14032,-119.19058,,BB,E,0.2531,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,787.0,K,,,149.0,34.0886,-119.06422,,BB,E,0.2265,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,788.0,K,,,154.0,34.06992,-119.01259,,BB,E,0.2741,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,789.0,K,,,171.0,34.02829,-118.84056,,BB,E,0.1726,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CRYSTAL COVE,2011.0,29-Sep-11,A,0.9345341482396388,0.828140209975027,0.9115107368701414,0.8589576962283503,0.640839041708931,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CRYSTAL COVE,2011.0,29-Sep-11,A,0.9698300081883038,0.8415337384765851,0.9110903620640611,0.8181470749991171,0.628358834801128,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CRYSTAL COVE,2011.0,29-Sep-11,B,0.9698300081883038,0.8316254069016759,0.8376461841718651,0.8631390562866675,0.6913852286630272,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CRYSTAL COVE,2011.0,29-Sep-11,B,0.8952393314622864,0.8322994806060796,0.9203313261716956,0.6137203549697956,0.82988481570559,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CRYSTAL COVE,2011.0,29-Sep-11,C,0.8836826669273673,0.8114995646517601,0.9156217417222571,0.6796531335701029,0.7364929557748657,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CRYSTAL COVE,2011.0,29-Sep-11,C,0.8840154600184829,0.8296132998451846,0.8963027446462886,0.4841686003959424,1.2742704374583114,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,EAST CAMPUS,2011.0,26-Sep-11,A,0.9165359678318102,0.8553620800107957,0.939999885829026,0.7134142021026393,0.667833886455838,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,EAST CAMPUS,2011.0,26-Sep-11,A,0.9080380246788023,0.8417251749622207,0.9145935804639931,0.5163849631989591,0.8788265007467098,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,EAST CAMPUS,2011.0,26-Sep-11,B,0.9698300081883038,0.8610972755477818,0.9277563569149155,1.1272665648710587,0.5987694791955873,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,EAST CAMPUS,2011.0,26-Sep-11,B,0.8954621840741541,0.8341418868540812,0.913575910735976,0.4901029910703421,0.8965414916753289,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,EAST CAMPUS,2011.0,26-Sep-11,C,0.9698300081883038,0.8460553085294432,0.9130235920494134,0.834882202567622,0.6236637251579281,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,EAST CAMPUS,2011.0,26-Sep-11,C,0.8979460358674687,0.8386288393977653,0.9189411851091178,0.5117883696335045,0.8905478222702673,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,GAVIOTA,2011.0,27-Sep-11,A,0.9698300081883038,0.8381082175599673,0.9064170424056518,1.0386425692113679,0.5988062709816134,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,GAVIOTA,2011.0,27-Sep-11,A,0.8946124345767695,0.8505185460015087,0.9493429116422132,0.5828110126700687,0.8002598004391314,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,GAVIOTA,2011.0,27-Sep-11,B,0.8810029068280818,0.8210044025570916,0.9247243383714223,0.6655589528363283,0.7656640041217168,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,GAVIOTA,2011.0,27-Sep-11,B,0.898653700525115,0.8509788922798016,0.9480300836482255,0.6000301699547727,0.7662350798687866,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,GAVIOTA,2011.0,27-Sep-11,C,0.8871606485051771,0.8374090231764543,0.9352729517052112,0.5723351111798887,0.7560645889255352,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,GAVIOTA,2011.0,27-Sep-11,C,0.8825685002927444,0.8264377704380304,0.9258753819065138,0.5725903070284657,0.7541931454130434,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ISLA VISTA,2011.0,28-Sep-11,A,0.9698300081883038,0.844464898719876,0.9044567232705675,1.074051699843805,0.5984742226498814,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ISLA VISTA,2011.0,28-Sep-11,A,0.8818615861031884,0.8134352608734036,0.8898312544179886,0.5322897413822063,1.1107186801726192,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ISLA VISTA,2011.0,28-Sep-11,B,0.9698300081883038,0.7986386952521328,0.8271137787393958,0.6774691328367805,0.6959591348980391,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ISLA VISTA,2011.0,28-Sep-11,B,0.8807490255883209,0.7990752465558927,0.8665909812553301,0.5441724181100023,1.0591402225317752,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ISLA VISTA,2011.0,28-Sep-11,C,0.9698300081883038,0.8208055873047628,0.8901562169557771,0.9510576781569557,0.6146943007860441,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ISLA VISTA,2011.0,28-Sep-11,C,0.8788151571502978,0.8030838981441948,0.9106892759398405,0.6057533944045199,0.6111962726400516,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LEO CARILLO,2011.0,30-Sep-11,A,0.9698300081883038,0.8294493619932488,0.8445737495664032,1.043154144668168,0.6302182841305429,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LEO CARILLO,2011.0,30-Sep-11,A,0.9265094134256415,0.8434668573441679,0.9293828466907486,0.7424325517153332,0.6241630310318369,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LEO CARILLO,2011.0,30-Sep-11,B,0.8765461911570901,0.7888408318517244,0.8806429006592537,0.5701501146843616,0.836779871394971,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LEO CARILLO,2011.0,30-Sep-11,B,0.9698300081883038,0.8127441853431542,0.8707920341883546,0.7176087013148791,0.6995692971415631,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LEO CARILLO,2011.0,30-Sep-11,C,0.8673339146340107,0.7753601932544731,0.8971770899248787,0.7299695649373098,0.7176180081100826,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LEO CARILLO,2011.0,30-Sep-11,C,0.8953841514957469,0.8150512245151467,0.897369626813785,0.5724293452066068,0.8478210915942983,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2011.0,10-Oct-11,A,0.9698300081883038,0.8767310829430057,0.9251667583316434,1.2074102865901437,0.6014183122224331,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2011.0,10-Oct-11,A,0.9698300081883038,0.8672729892876091,0.9279611903680842,1.2346804693142874,0.6020862048370927,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2011.0,10-Oct-11,B,0.9698300081883038,0.863121489948323,0.9155923406936717,1.514978649984046,0.5369916632566759,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2011.0,10-Oct-11,B,0.9698300081883038,0.8805757764794415,0.9457157832936253,2.283359536336239,0.5092697264828399,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2011.0,10-Oct-11,C,0.9698300081883038,0.8749585076970429,0.9050526213267381,1.6612392036076709,0.5262896475291798,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2011.0,10-Oct-11,C,0.9698300081883038,0.8750488148005399,0.9310620418670301,1.1630960037511648,0.6400498217704527,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,BLACKS,2011.0,27-Oct-11,A,0.9698300081883038,0.8756684384438803,0.8930079714004021,0.925355213197622,0.6482981153990394,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,BLACKS,2011.0,27-Oct-11,A,0.9698300081883038,0.8572306635414664,0.9240798211559551,1.3130249346410106,0.5512419179076221,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,BLACKS,2011.0,27-Oct-11,B,0.9698300081883038,0.863404697830004,0.8846499045350991,1.1353867518622018,0.6036834313038916,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,BLACKS,2011.0,27-Oct-11,B,0.9698300081883038,0.8779672150674893,0.9325565544381959,1.1151432260902854,0.6125408234757704,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,BLACKS,2011.0,27-Oct-11,C,0.9698300081883038,0.843229989010244,0.902795240981809,1.1208191528878089,0.5934629194287944,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,BLACKS,2011.0,27-Oct-11,C,0.9251454693785158,0.8548819076290518,0.9336128101387638,0.7158229461262107,0.7005309250619192,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CARLSBAD,2011.0,13-Oct-11,A,0.9698300081883038,0.8542921725033884,0.9043497136350946,0.9178035661925895,0.6117587560950954,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CARLSBAD,2011.0,13-Oct-11,A,0.9698300081883038,0.8578694765169578,0.9110701003433954,0.8360867290742265,0.6681086102812921,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CARLSBAD,2011.0,13-Oct-11,B,0.9698300081883038,0.8690469399314525,0.908334753701046,0.9190077596469386,0.5893466449966485,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CARLSBAD,2011.0,13-Oct-11,B,0.9698300081883038,0.8597395121506868,0.916141935789377,0.9505420783230232,0.6264762957514617,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CARLSBAD,2011.0,13-Oct-11,C,0.9332054849230665,0.8352284716893918,0.9173825210935591,0.8448897551907598,0.6370969858775611,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CARLSBAD,2011.0,13-Oct-11,C,0.9698300081883038,0.8862485695969015,0.911313902837037,1.202892075850984,0.6119096314095787,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LITTLE DUME,2011.0,12-Oct-11,A,0.9698300081883038,0.7529447848063825,0.8351096991101862,0.9592809999521252,0.6572663205885757,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LITTLE DUME,2011.0,12-Oct-11,A,0.8822512110573907,0.8104854634158852,0.9144747712388285,0.6489770903681008,0.7232768090117558,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LITTLE DUME,2011.0,12-Oct-11,B,0.9698300081883038,0.7772232620014697,0.7708186716004689,0.8668410620444132,0.7383217105664053,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LITTLE DUME,2011.0,12-Oct-11,B,0.9129964497024518,0.8356087855596636,0.9190108270216745,0.6301589248711599,0.7253239384316025,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LITTLE DUME,2011.0,12-Oct-11,C,0.9698300081883038,0.7439844004356246,0.8163705611763107,0.8258187835882187,0.6920264807840903,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LITTLE DUME,2011.0,12-Oct-11,C,0.9698300081883038,0.8113521072574948,0.8821417990592832,0.9370773348372984,0.6144375821404396,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SAN CLEMENTE,2011.0,8-Nov-11,A,0.9698300081883038,0.7833805199332834,0.8493945468926646,1.2856277865514085,0.6145338083239757,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SAN CLEMENTE,2011.0,8-Nov-11,A,0.811367091912591,0.24842297139115704,0.2876875469895015,0.3360047018228808,0.48664923837805973,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SAN CLEMENTE,2011.0,8-Nov-11,B,0.8373360078580376,0.6780883099296405,0.7540557154561497,0.48863499318471487,1.0457792569216429,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SAN CLEMENTE,2011.0,8-Nov-11,B,0.7631873320764424,0.4040325112709933,0.3202038277310181,0.4817024476277475,1.4236897940545978,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SAN CLEMENTE,2011.0,8-Nov-11,C,0.8846568761644673,0.7391916179394843,0.8529145592625459,0.7626072364891396,0.7594065999605891,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SAN CLEMENTE,2011.0,8-Nov-11,C,0.8161931593506355,0.4001250337926483,0.2940620295337095,0.4064164535637965,1.2266243759644215,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,BLACKS,2011.0,8-Dec-11,B,0.9698300081883038,0.8807670735703291,0.9290951065754027,1.1730876595280653,0.6043758736750878,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,BLACKS,2011.0,8-Dec-11,B,0.9698300081883038,0.8948542776897409,0.9086010850483859,0.6561943616871779,0.9363691359684944,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CARLSBAD,2011.0,8-Dec-11,B,0.9698300081883038,0.8768686444165567,0.9254127858712353,1.1310915604684482,0.6044473333124244,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CARLSBAD,2011.0,8-Dec-11,B,0.9698300081883038,0.9045591530757385,0.9324272395022827,1.3337666625131817,0.5456329262802877,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CRYSTAL COVE,2011.0,13-Dec-11,B,0.9698300081883038,0.8445996296630887,0.9037152531425433,0.8423936617203861,0.6377967925654624,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CRYSTAL COVE,2011.0,13-Dec-11,B,0.9063923416055195,0.84048147593017,0.9238966418638624,0.555577901795105,0.7775481504237101,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
