,Sample_ID,d50,dataset,Date,tanBeta,latitude,longitude,geometry,dir,hs_mean,hs_max,tp,dist
1607,20181,0.605423118263089,rossi,1996-07-17,0.08,27.988059999999997,-80.51833,POINT (-80.51833000000001 27.98806),85.02374935,0.888750002,0.939999998,8.774999857000001,0.05309247695316097
1608,20184,1.32683701856554,rossi,1996-07-17,0.08,27.988059999999997,-80.51833,POINT (-80.51833000000001 27.98806),85.02374935,0.888750002,0.939999998,8.774999857000001,0.05309247695316097
1609,20178,0.352582446019464,rossi,1996-07-17,0.08,27.988059999999997,-80.51833,POINT (-80.51833000000001 27.98806),85.02374935,0.888750002,0.939999998,8.774999857000001,0.05309247695316097
1610,20183,0.385293508282866,rossi,1996-07-17,0.08,27.988059999999997,-80.51833,POINT (-80.51833000000001 27.98806),85.02374935,0.888750002,0.939999998,8.774999857000001,0.05309247695316097
1611,20179,0.6177157596157671,rossi,1996-07-17,0.08,27.988059999999997,-80.51833,POINT (-80.51833000000001 27.98806),85.02374935,0.888750002,0.939999998,8.774999857000001,0.05309247695316097
1612,20177,0.393389166849445,rossi,1996-07-17,0.08,27.988059999999997,-80.51833,POINT (-80.51833000000001 27.98806),85.02374935,0.888750002,0.939999998,8.774999857000001,0.05309247695316097
1613,20180,0.402490997514899,rossi,1996-07-17,0.08,27.988059999999997,-80.51833,POINT (-80.51833000000001 27.98806),85.02374935,0.888750002,0.939999998,8.774999857000001,0.05309247695316097
1614,20182,0.512285828411136,rossi,1996-07-17,0.08,27.988059999999997,-80.51833,POINT (-80.51833000000001 27.98806),85.02374935,0.888750002,0.939999998,8.774999857000001,0.05309247695316097
1615,20176,0.37423870840021506,rossi,1996-07-17,0.075,28.031390000000002,-80.54028000000001,POINT (-80.54028000000001 28.03139),85.69624901,0.793750003,0.8500000240000001,8.796250105,0.035879384236757066
1616,20173,0.4710733123413429,rossi,1996-07-17,0.075,28.031390000000002,-80.54028000000001,POINT (-80.54028000000001 28.03139),85.69624901,0.793750003,0.8500000240000001,8.796250105,0.035879384236757066
1617,20170,0.9182778568900941,rossi,1996-07-17,0.075,28.031390000000002,-80.54028000000001,POINT (-80.54028000000001 28.03139),85.69624901,0.793750003,0.8500000240000001,8.796250105,0.035879384236757066
1618,20165,0.43588695428846896,rossi,1996-07-17,0.075,28.031390000000002,-80.54028000000001,POINT (-80.54028000000001 28.03139),85.69624901,0.793750003,0.8500000240000001,8.796250105,0.035879384236757066
1619,20169,0.49073709331585497,rossi,1996-07-17,0.075,28.031390000000002,-80.54028000000001,POINT (-80.54028000000001 28.03139),85.69624901,0.793750003,0.8500000240000001,8.796250105,0.035879384236757066
1620,20175,0.515491553099264,rossi,1996-07-17,0.075,28.031390000000002,-80.54028000000001,POINT (-80.54028000000001 28.03139),85.69624901,0.793750003,0.8500000240000001,8.796250105,0.035879384236757066
1621,20174,0.35651438838217103,rossi,1996-07-17,0.075,28.031390000000002,-80.54028000000001,POINT (-80.54028000000001 28.03139),85.69624901,0.793750003,0.8500000240000001,8.796250105,0.035879384236757066
1624,20163,0.367300121193048,rossi,1996-07-17,0.075,28.031390000000002,-80.54028000000001,POINT (-80.54028000000001 28.03139),85.69624901,0.793750003,0.8500000240000001,8.796250105,0.035879384236757066
1625,20171,0.7056432469192631,rossi,1996-07-17,0.075,28.031390000000002,-80.54028000000001,POINT (-80.54028000000001 28.03139),85.69624901,0.793750003,0.8500000240000001,8.796250105,0.035879384236757066
1627,20172,1.05921701567136,rossi,1996-07-17,0.075,28.031390000000002,-80.54028000000001,POINT (-80.54028000000001 28.03139),85.69624901,0.793750003,0.8500000240000001,8.796250105,0.035879384236757066
1628,20164,0.6574773479786911,rossi,1996-07-17,0.075,28.031390000000002,-80.54028000000001,POINT (-80.54028000000001 28.03139),85.69624901,0.793750003,0.8500000240000001,8.796250105,0.035879384236757066
1630,20101,0.283425088022717,rossi,1995-02-06,0.075,28.089170000000003,-80.565,POINT (-80.565 28.08917),66.96000099,0.517500006,0.720000029,5.961250037,0.03897791615785449
1631,20100,0.28778013152611,rossi,1995-02-06,0.075,28.089170000000003,-80.565,POINT (-80.565 28.08917),66.96000099,0.517500006,0.720000029,5.961250037,0.03897791615785449
1632,20103,0.295665548352618,rossi,1995-02-06,0.075,28.089170000000003,-80.565,POINT (-80.565 28.08917),66.96000099,0.517500006,0.720000029,5.961250037,0.03897791615785449
1635,20102,0.32647285719963,rossi,1995-02-06,0.075,28.089170000000003,-80.565,POINT (-80.565 28.08917),66.96000099,0.517500006,0.720000029,5.961250037,0.03897791615785449
1636,20104,0.25739258200998,rossi,1995-02-06,0.075,28.089170000000003,-80.565,POINT (-80.565 28.08917),66.96000099,0.517500006,0.720000029,5.961250037,0.03897791615785449
1638,20161,0.349419695644888,rossi,1996-07-16,0.07,28.115,-80.57333,POINT (-80.57333 28.115),95.14250088,0.778749995,0.889999986,7.507499932999999,0.044043101083767924
1639,20158,0.313825870184748,rossi,1996-07-16,0.07,28.115,-80.57333,POINT (-80.57333 28.115),95.14250088,0.778749995,0.889999986,7.507499932999999,0.044043101083767924
1640,20159,0.28401505434218605,rossi,1996-07-16,0.07,28.115,-80.57333,POINT (-80.57333 28.115),95.14250088,0.778749995,0.889999986,7.507499932999999,0.044043101083767924
1641,20160,0.336116680840661,rossi,1996-07-16,0.07,28.115,-80.57333,POINT (-80.57333 28.115),95.14250088,0.778749995,0.889999986,7.507499932999999,0.044043101083767924
1642,20162,0.48633506212222705,rossi,1996-07-16,0.07,28.115,-80.57333,POINT (-80.57333 28.115),95.14250088,0.778749995,0.889999986,7.507499932999999,0.044043101083767924
1643,20156,0.24879742201590999,rossi,1996-07-16,0.07,28.115,-80.57333,POINT (-80.57333 28.115),95.14250088,0.778749995,0.889999986,7.507499932999999,0.044043101083767924
1644,20157,0.283621607170085,rossi,1996-07-16,0.07,28.115,-80.57333,POINT (-80.57333 28.115),95.14250088,0.778749995,0.889999986,7.507499932999999,0.044043101083767924
1646,20151,0.316008654322311,rossi,1996-07-16,0.065,28.153609999999997,-80.58389,POINT (-80.58389 28.15361),95.14250088,0.778749995,0.889999986,7.507499932999999,0.054591583011251756
1647,20148,0.40782666422801706,rossi,1996-07-16,0.065,28.153609999999997,-80.58389,POINT (-80.58389 28.15361),95.14250088,0.778749995,0.889999986,7.507499932999999,0.054591583011251756
1648,20154,0.38959023911673607,rossi,1996-07-16,0.065,28.153609999999997,-80.58389,POINT (-80.58389 28.15361),95.14250088,0.778749995,0.889999986,7.507499932999999,0.054591583011251756
1649,20152,0.28500106180405105,rossi,1996-07-16,0.065,28.153609999999997,-80.58389,POINT (-80.58389 28.15361),95.14250088,0.778749995,0.889999986,7.507499932999999,0.054591583011251756
1650,20149,0.401098514538271,rossi,1996-07-16,0.065,28.153609999999997,-80.58389,POINT (-80.58389 28.15361),95.14250088,0.778749995,0.889999986,7.507499932999999,0.054591583011251756
1651,20150,0.463622987197542,rossi,1996-07-16,0.065,28.153609999999997,-80.58389,POINT (-80.58389 28.15361),95.14250088,0.778749995,0.889999986,7.507499932999999,0.054591583011251756
1652,20153,0.392572004676747,rossi,1996-07-16,0.065,28.153609999999997,-80.58389,POINT (-80.58389 28.15361),95.14250088,0.778749995,0.889999986,7.507499932999999,0.054591583011251756
1653,20155,0.334258052409172,rossi,1996-07-16,0.065,28.153609999999997,-80.58389,POINT (-80.58389 28.15361),95.14250088,0.778749995,0.889999986,7.507499932999999,0.054591583011251756
1655,20146,0.8987572031888309,rossi,1996-07-16,0.07,28.188059999999997,-80.59306,POINT (-80.59305999999999 28.18806),99.32000065,0.815000005,0.9300000070000001,7.519999862000001,0.06098064427424305
1656,20143,0.329656321944549,rossi,1996-07-16,0.07,28.188059999999997,-80.59306,POINT (-80.59305999999999 28.18806),99.32000065,0.815000005,0.9300000070000001,7.519999862000001,0.06098064427424305
1657,20147,0.382102087202283,rossi,1996-07-16,0.07,28.188059999999997,-80.59306,POINT (-80.59305999999999 28.18806),99.32000065,0.815000005,0.9300000070000001,7.519999862000001,0.06098064427424305
1659,20142,0.281662531882958,rossi,1996-07-16,0.07,28.188059999999997,-80.59306,POINT (-80.59305999999999 28.18806),99.32000065,0.815000005,0.9300000070000001,7.519999862000001,0.06098064427424305
1660,20140,0.45188413288464896,rossi,1996-07-16,0.07,28.188059999999997,-80.59306,POINT (-80.59305999999999 28.18806),99.32000065,0.815000005,0.9300000070000001,7.519999862000001,0.06098064427424305
1661,20141,0.623306974920619,rossi,1996-07-16,0.07,28.188059999999997,-80.59306,POINT (-80.59305999999999 28.18806),99.32000065,0.815000005,0.9300000070000001,7.519999862000001,0.06098064427424305
1662,20139,0.27510233751181895,rossi,1996-07-16,0.07,28.188059999999997,-80.59306,POINT (-80.59305999999999 28.18806),99.32000065,0.815000005,0.9300000070000001,7.519999862000001,0.06098064427424305
1669,20127,0.148760097367129,rossi,1996-07-10,0.06,28.316670000000002,-80.60833000000001,POINT (-80.60833000000001 28.31667),106.3112507,0.658750005,1.100000024,15.073749900000001,0.0768953781099592
1670,20124,0.456606872958832,rossi,1996-07-10,0.06,28.316670000000002,-80.60833000000001,POINT (-80.60833000000001 28.31667),106.3112507,0.658750005,1.100000024,15.073749900000001,0.0768953781099592
1671,20132,0.138413997647692,rossi,1996-07-10,0.06,28.316670000000002,-80.60833000000001,POINT (-80.60833000000001 28.31667),106.3112507,0.658750005,1.100000024,15.073749900000001,0.0768953781099592
1672,20122,0.245882985022472,rossi,1996-07-10,0.06,28.316670000000002,-80.60833000000001,POINT (-80.60833000000001 28.31667),106.3112507,0.658750005,1.100000024,15.073749900000001,0.0768953781099592
1673,20123,0.137839557790526,rossi,1996-07-10,0.06,28.316670000000002,-80.60833000000001,POINT (-80.60833000000001 28.31667),106.3112507,0.658750005,1.100000024,15.073749900000001,0.0768953781099592
1674,20126,0.6198602668838871,rossi,1996-07-10,0.06,28.316670000000002,-80.60833000000001,POINT (-80.60833000000001 28.31667),106.3112507,0.658750005,1.100000024,15.073749900000001,0.0768953781099592
1675,20121,0.14369289013434802,rossi,1996-07-10,0.06,28.316670000000002,-80.60833000000001,POINT (-80.60833000000001 28.31667),106.3112507,0.658750005,1.100000024,15.073749900000001,0.0768953781099592
1676,20130,0.129863125735384,rossi,1996-07-10,0.06,28.316670000000002,-80.60833000000001,POINT (-80.60833000000001 28.31667),106.3112507,0.658750005,1.100000024,15.073749900000001,0.0768953781099592
1677,20125,0.136036179039786,rossi,1996-07-10,0.06,28.316670000000002,-80.60833000000001,POINT (-80.60833000000001 28.31667),106.3112507,0.658750005,1.100000024,15.073749900000001,0.0768953781099592
1678,20131,0.15855524538197596,rossi,1996-07-10,0.06,28.316670000000002,-80.60833000000001,POINT (-80.60833000000001 28.31667),106.3112507,0.658750005,1.100000024,15.073749900000001,0.0768953781099592
1679,20129,0.312740138616698,rossi,1996-07-10,0.06,28.316670000000002,-80.60833000000001,POINT (-80.60833000000001 28.31667),106.3112507,0.658750005,1.100000024,15.073749900000001,0.0768953781099592
1911,21259,0.38959023911673607,rossi,2008-08-12,0.08,29.52555,-81.149,POINT (-81.149 29.52555),89.48999882,0.254999997,0.289999992,8.412499785,0.017532503869228507
1913,21205,0.5917322314174089,rossi,2008-03-27,0.08,29.52555,-81.149,POINT (-81.149 29.52555),60.14499998,0.852499992,0.9599999790000001,11.62374997,0.017532503869228507
1914,20706,0.255614679925802,rossi,2003-12-01,0.06,29.67206,-81.21383,POINT (-81.21383 29.67206),86.45875072,0.38499999799999995,0.419999987,6.557500005,0.014956956253214384
1915,19555,0.255791916102402,rossi,2004-06-30,0.06,29.67206,-81.21383,POINT (-81.21383 29.67206),97.09749985,0.394999992,0.43999999799999995,8.880000114,0.014956956253214384
1917,19554,0.171830137550236,rossi,2004-06-30,0.06,29.67206,-81.21369,POINT (-81.21369 29.67206),97.09749985,0.394999992,0.43999999799999995,8.880000114,0.01482677935225711
1918,20748,0.18441818041685898,rossi,2003-12-01,0.06,29.672079999999998,-81.21361,POINT (-81.21361 29.67208),86.45875072,0.38499999799999995,0.419999987,6.557500005,0.014759913995704449
1919,19553,0.18441818041685898,rossi,2004-06-30,0.06,29.672079999999998,-81.21361,POINT (-81.21361 29.67208),97.09749985,0.394999992,0.43999999799999995,8.880000114,0.014759913995704449
1920,21247,0.22846516348855,rossi,2008-08-12,0.07,29.45378,-81.11402,POINT (-81.11402 29.45378),93.08999920000001,0.28625000300000003,0.319999993,8.366249919,0.04914202978229138
1921,21264,0.222371984711106,rossi,2008-08-12,0.07,29.45378,-81.11402,POINT (-81.11402 29.45378),93.08999920000001,0.28625000300000003,0.319999993,8.366249919,0.04914202978229138
1922,21211,0.227990587406862,rossi,2008-03-27,0.07,29.45378,-81.11402,POINT (-81.11402 29.45378),59.80249929,0.9887500029999999,1.090000033,11.69124985,0.04914202978229138
1923,21226,0.216441311354825,rossi,2008-03-27,0.07,29.45378,-81.11402,POINT (-81.11402 29.45378),59.80249929,0.9887500029999999,1.090000033,11.69124985,0.04914202978229138
1926,21210,0.355773823829919,rossi,2008-03-27,0.07,29.45379,-81.11395999999999,POINT (-81.11395999999999 29.45379),59.80249929,0.9887500029999999,1.090000033,11.69124985,0.04908149645562035
1927,21233,0.28817934750991897,rossi,2008-03-27,0.07,29.45379,-81.11395999999999,POINT (-81.11395999999999 29.45379),59.80249929,0.9887500029999999,1.090000033,11.69124985,0.04908149645562035
1928,21245,0.24384631395252698,rossi,2008-08-12,0.065,29.465359999999997,-81.11968,POINT (-81.11968 29.46536),93.08999920000001,0.28625000300000003,0.319999993,8.366249919,0.05311989880190099
1931,21220,0.3260205930662,rossi,2008-03-27,0.065,29.465359999999997,-81.11961,POINT (-81.11960999999999 29.46536),59.80249929,0.9887500029999999,1.090000033,11.69124985,0.053049917273482634
1932,21234,0.29834174644750705,rossi,2008-03-27,0.065,29.465359999999997,-81.11968,POINT (-81.11968 29.46536),59.80249929,0.9887500029999999,1.090000033,11.69124985,0.05311989880190099
1933,21219,0.35478879682817294,rossi,2008-03-27,0.065,29.465359999999997,-81.11968,POINT (-81.11968 29.46536),59.80249929,0.9887500029999999,1.090000033,11.69124985,0.05311989880190099
1934,21256,0.221295665686776,rossi,2008-08-12,0.07,29.47713,-81.12519,POINT (-81.12519 29.47713),89.48999882,0.254999997,0.289999992,8.412499785,0.05669248573774484
1935,21249,0.23342733716953895,rossi,2008-08-12,0.07,29.47713,-81.12519,POINT (-81.12519 29.47713),89.48999882,0.254999997,0.289999992,8.412499785,0.05669248573774484
1936,21228,0.297722020206223,rossi,2008-03-27,0.07,29.47713,-81.12519,POINT (-81.12519 29.47713),60.14499998,0.852499992,0.9599999790000001,11.62374997,0.05669248573774484
1937,21221,0.34580560550069506,rossi,2008-03-27,0.07,29.47713,-81.12519,POINT (-81.12519 29.47713),60.14499998,0.852499992,0.9599999790000001,11.62374997,0.05669248573774484
1938,21262,0.15943688543493698,rossi,2008-08-12,0.065,29.477140000000002,-81.1251,POINT (-81.1251 29.47714),89.48999882,0.254999997,0.289999992,8.412499785,0.05669545067925686
1939,21250,0.18416270518602199,rossi,2008-08-12,0.065,29.477140000000002,-81.1251,POINT (-81.1251 29.47714),89.48999882,0.254999997,0.289999992,8.412499785,0.05669545067925686
1940,21218,0.330800780973458,rossi,2008-03-27,0.065,29.477140000000002,-81.1251,POINT (-81.1251 29.47714),60.14499998,0.852499992,0.9599999790000001,11.62374997,0.05669545067925686
1941,21222,0.27874926227293295,rossi,2008-03-27,0.065,29.477140000000002,-81.1251,POINT (-81.1251 29.47714),60.14499998,0.852499992,0.9599999790000001,11.62374997,0.05669545067925686
1942,21238,0.373720274045205,rossi,2008-08-12,0.075,29.489320000000003,-81.13124,POINT (-81.13124000000001 29.48932),89.48999882,0.254999997,0.289999992,8.412499785,0.043972832805314
1943,21217,0.876000825351162,rossi,2008-03-27,0.075,29.489320000000003,-81.13124,POINT (-81.13124000000001 29.48932),60.14499998,0.852499992,0.9599999790000001,11.62374997,0.043972832805314
1944,21248,0.167247418104263,rossi,2008-08-12,0.075,29.48933,-81.13117,POINT (-81.13117 29.48933),89.48999882,0.254999997,0.289999992,8.412499785,0.043966095099797944
1945,21255,0.15987954213275798,rossi,2008-08-12,0.075,29.48933,-81.13117,POINT (-81.13117 29.48933),89.48999882,0.254999997,0.289999992,8.412499785,0.043966095099797944
1946,21225,0.294846942460036,rossi,2008-03-27,0.075,29.48933,-81.13117,POINT (-81.13117 29.48933),60.14499998,0.852499992,0.9599999790000001,11.62374997,0.043966095099797944
1947,21216,0.36908656426165504,rossi,2008-03-27,0.075,29.48933,-81.13117,POINT (-81.13117 29.48933),60.14499998,0.852499992,0.9599999790000001,11.62374997,0.043966095099797944
1949,21237,0.455027167321856,rossi,2008-08-12,0.08,29.5013,-81.13679,POINT (-81.13679 29.5013),89.48999882,0.254999997,0.289999992,8.412499785,0.03214281142844237
1950,21236,0.828748274074797,rossi,2008-08-12,0.08,29.5013,-81.1369,POINT (-81.1369 29.5013),89.48999882,0.254999997,0.289999992,8.412499785,0.03215512094401683
1951,21261,0.23342733716953895,rossi,2008-08-12,0.08,29.5013,-81.1369,POINT (-81.1369 29.5013),89.48999882,0.254999997,0.289999992,8.412499785,0.03215512094401683
1952,21208,0.463301746530961,rossi,2008-03-27,0.08,29.5013,-81.13679,POINT (-81.13679 29.5013),60.14499998,0.852499992,0.9599999790000001,11.62374997,0.03214281142844237
1953,21223,0.302716100825511,rossi,2008-03-27,0.08,29.5013,-81.13679,POINT (-81.13679 29.5013),60.14499998,0.852499992,0.9599999790000001,11.62374997,0.03214281142844237
1954,21232,0.420747625488182,rossi,2008-03-27,0.08,29.5013,-81.1369,POINT (-81.1369 29.5013),60.14499998,0.852499992,0.9599999790000001,11.62374997,0.03215512094401683
1955,21209,0.785132229723009,rossi,2008-03-27,0.08,29.5013,-81.1369,POINT (-81.1369 29.5013),60.14499998,0.852499992,0.9599999790000001,11.62374997,0.03215512094401683
1956,21252,0.9586003158024269,rossi,2008-08-12,0.09,29.51359,-81.14296999999999,POINT (-81.14296999999999 29.51359),89.48999882,0.254999997,0.289999992,8.412499785,0.021930038657609334
1957,21260,0.324667556335111,rossi,2008-08-12,0.09,29.51359,-81.14296999999999,POINT (-81.14296999999999 29.51359),89.48999882,0.254999997,0.289999992,8.412499785,0.021930038657609334
1958,21230,0.358994088195687,rossi,2008-03-27,0.09,29.51359,-81.14296999999999,POINT (-81.14296999999999 29.51359),60.14499998,0.852499992,0.9599999790000001,11.62374997,0.021930038657609334
1959,19487,0.432576191694926,rossi,2004-06-30,0.09,29.96197,-81.3068,POINT (-81.3068 29.96197),96.31250191,0.403749995,0.44999998799999996,8.721250057,0.049423464066766176
1960,20684,0.432576191694926,rossi,2003-12-01,0.09,29.96197,-81.3068,POINT (-81.3068 29.96197),78.60624933,0.373750005,0.430000007,6.213749945,0.049423464066766176
1961,20726,0.7061325205054421,rossi,2003-12-01,0.09,29.96208,-81.30664,POINT (-81.30664 29.96208),78.60624933,0.373750005,0.430000007,6.213749945,0.049357516148600705
1962,19488,0.7061325205054421,rossi,2004-06-30,0.09,29.96208,-81.30664,POINT (-81.30664 29.96208),96.31250191,0.403749995,0.44999998799999996,8.721250057,0.049357516148600705
1963,19485,0.317325605487578,rossi,2004-06-30,0.075,29.975920000000002,-81.31075,POINT (-81.31075 29.97592),102.2125006,0.42750000200000005,0.49000001,8.571250081,0.05026846177609678
1964,20683,0.317325605487578,rossi,2003-12-01,0.075,29.975920000000002,-81.31075,POINT (-81.31075 29.97592),81.52375031,0.388749998,0.43999999799999995,6.194999932999999,0.05026846177609678
1965,19486,1.49069750431858,rossi,2004-06-30,0.08,29.97642,-81.31061,POINT (-81.31061 29.97642),102.2125006,0.42750000200000005,0.49000001,8.571250081,0.049908153611757704
1966,20665,0.18087355529000898,rossi,2003-12-01,0.06,30.22842,-81.37422,POINT (-81.37421999999999 30.22842),87.52000189,0.35250000299999995,0.40999999600000003,6.431249917000001,0.049914291354751505
1967,19449,0.18099896802998497,rossi,2004-06-30,0.06,30.22842,-81.37422,POINT (-81.37421999999999 30.22842),100.69249920000001,0.42499999299999996,0.469999999,8.588750124,0.049914291354751505
1969,19450,0.16666879849778,rossi,2004-06-30,0.06,30.228440000000003,-81.37397,POINT (-81.37397 30.22844),100.69249920000001,0.42499999299999996,0.469999999,8.588750124,0.04972073679912303
1972,19446,0.18263726879285,rossi,2004-06-30,0.055,30.24192,-81.37796999999999,POINT (-81.37796999999999 30.24192),103.15250019999999,0.45250000100000004,0.49000001,8.576249957,0.05107562117900276
1973,20662,0.18251072088735398,rossi,2003-12-01,0.055,30.24192,-81.37796999999999,POINT (-81.37796999999999 30.24192),99.83499908,0.355,0.419999987,6.895000041,0.05107562117900276
1974,20664,0.170525008350457,rossi,2003-12-01,0.055,30.24206,-81.37744,POINT (-81.37744000000001 30.24206),99.83499908,0.355,0.419999987,6.895000041,0.050544082997147716
1975,20868,0.248625032268424,rossi,2004-11-15,0.07,29.32122,-81.0531,POINT (-81.0531 29.32122),60.73374939,2.346249968,2.6900000569999998,10.54124999,0.054534128758189214
1976,20925,0.260985570243958,rossi,2004-11-15,0.07,29.321270000000002,-81.05305,POINT (-81.05305 29.32127),60.73374939,2.346249968,2.6900000569999998,10.54124999,0.054474346452385684
1977,20924,0.35626736240862705,rossi,2004-11-15,0.065,29.33285,-81.05825,POINT (-81.05825 29.33285),60.73374939,2.346249968,2.6900000569999998,10.54124999,0.058342895493922374
1989,21244,0.38369447963239295,rossi,2008-08-12,0.07,29.42965,-81.10319,POINT (-81.10319 29.42965),89.88499832,0.263749998,0.289999992,8.37624979,0.04717075273879281
1990,21258,0.225788900532175,rossi,2008-08-12,0.07,29.42965,-81.10319,POINT (-81.10319 29.42965),89.88499832,0.263749998,0.289999992,8.37624979,0.04717075273879281
1991,21257,0.200552266184138,rossi,2008-08-12,0.07,29.42965,-81.10327,POINT (-81.10326999999999 29.42965),89.88499832,0.263749998,0.289999992,8.37624979,0.04723287899275363
1992,21243,0.22268046483507198,rossi,2008-08-12,0.07,29.42965,-81.10327,POINT (-81.10326999999999 29.42965),89.88499832,0.263749998,0.289999992,8.37624979,0.04723287899275363
1994,21224,0.228940727428816,rossi,2008-03-27,0.07,29.42965,-81.10319,POINT (-81.10319 29.42965),60.78500032,0.96875,1.080000043,11.69499993,0.04717075273879281
1998,21213,0.6092116670172081,rossi,2008-03-27,0.065,29.44156,-81.10878000000001,POINT (-81.10878000000001 29.44156),59.80249929,0.9887500029999999,1.090000033,11.69124985,0.049064349305017574
2001,21235,0.254201204371932,rossi,2008-03-27,0.065,29.441570000000002,-81.10871,POINT (-81.10871 29.44157),59.80249929,0.9887500029999999,1.090000033,11.69124985,0.048999042418438575
2002,21212,0.319311330001648,rossi,2008-03-27,0.065,29.441570000000002,-81.10871,POINT (-81.10871 29.44157),59.80249929,0.9887500029999999,1.090000033,11.69124985,0.048999042418438575
2159,20109,0.20138805829627104,rossi,1996-07-10,0.06,28.39194,-80.59722,POINT (-80.59721999999999 28.39194),108.1362495,0.6737500059999999,1.1100000140000001,15.11000001,0.06447300234932625
2160,20111,0.12108280700228699,rossi,1996-07-10,0.06,28.39194,-80.59722,POINT (-80.59721999999999 28.39194),108.1362495,0.6737500059999999,1.1100000140000001,15.11000001,0.06447300234932625
2161,20110,0.18751166762357,rossi,1996-07-10,0.06,28.39194,-80.59722,POINT (-80.59721999999999 28.39194),108.1362495,0.6737500059999999,1.1100000140000001,15.11000001,0.06447300234932625
2162,20112,0.18314433847175304,rossi,1996-07-10,0.06,28.39194,-80.59722,POINT (-80.59721999999999 28.39194),108.1362495,0.6737500059999999,1.1100000140000001,15.11000001,0.06447300234932625
2163,20108,0.131949999202913,rossi,1996-07-10,0.06,28.39194,-80.59722,POINT (-80.59721999999999 28.39194),108.1362495,0.6737500059999999,1.1100000140000001,15.11000001,0.06447300234932625
2164,20113,0.529616453748852,rossi,1996-07-10,0.06,28.39194,-80.59722,POINT (-80.59721999999999 28.39194),108.1362495,0.6737500059999999,1.1100000140000001,15.11000001,0.06447300234932625
2190,10601,0.3436551191150671,rossi,1984-01-19,0.08,28.479870000000002,-80.53741,POINT (-80.53740999999999 28.47987),,,,,0.013934467038651716
2191,10602,0.776473127103384,rossi,1984-01-19,0.08,28.48035,-80.53661,POINT (-80.53661 28.48035),,,,,0.014182180102201907
2197,10597,0.358994088195687,rossi,1984-01-16,0.065,28.48759,-80.54111,POINT (-80.54111 28.48759),,,,,0.02244105471788996
2201,10598,0.417841372035084,rossi,1984-01-16,0.065,28.48808,-80.54007,POINT (-80.54007 28.48808),,,,,0.022564388599101405
2209,10593,0.359243004805766,rossi,1984-01-16,0.075,28.49516,-80.54482,POINT (-80.54482 28.49516),,,,,0.030842217699950835
2210,10594,0.5252295926188779,rossi,1984-01-16,0.075,28.49564,-80.54393,POINT (-80.54393 28.49564),,,,,0.03096930063871939
2226,20079,0.36375313328841796,rossi,1994-11-28,0.085,28.574720000000003,-80.57167,POINT (-80.57167 28.57472),96.97249985,0.72625,0.75,5.358749986,0.04594828012212328
2227,20082,0.48297577292358895,rossi,1994-11-28,0.085,28.574720000000003,-80.57167,POINT (-80.57167 28.57472),96.97249985,0.72625,0.75,5.358749986,0.04594828012212328
2228,20088,0.518717338211097,rossi,1994-11-28,0.085,28.574720000000003,-80.57167,POINT (-80.57167 28.57472),96.97249985,0.72625,0.75,5.358749986,0.04594828012212328
2229,20081,0.41351958822229495,rossi,1994-11-28,0.085,28.574720000000003,-80.57167,POINT (-80.57167 28.57472),96.97249985,0.72625,0.75,5.358749986,0.04594828012212328
2230,20084,0.370881696080015,rossi,1994-11-28,0.085,28.574720000000003,-80.57167,POINT (-80.57167 28.57472),96.97249985,0.72625,0.75,5.358749986,0.04594828012212328
2231,20080,0.420164762147363,rossi,1994-11-28,0.085,28.574720000000003,-80.57167,POINT (-80.57167 28.57472),96.97249985,0.72625,0.75,5.358749986,0.04594828012212328
2232,20085,0.34821082145667404,rossi,1994-11-28,0.085,28.574720000000003,-80.57167,POINT (-80.57167 28.57472),96.97249985,0.72625,0.75,5.358749986,0.04594828012212328
2233,20083,0.39998799757294995,rossi,1994-11-28,0.085,28.574720000000003,-80.57167,POINT (-80.57167 28.57472),96.97249985,0.72625,0.75,5.358749986,0.04594828012212328
2234,20086,0.40981021684743,rossi,1998-11-24,0.085,28.574720000000003,-80.57167,POINT (-80.57167 28.57472),82.62125015,0.910000004,1.0,7.561249912,0.04594828012212328
2235,20087,0.33333259588280395,rossi,1994-11-28,0.085,28.574720000000003,-80.57167,POINT (-80.57167 28.57472),96.97249985,0.72625,0.75,5.358749986,0.04594828012212328
2238,20973,0.693040443274072,rossi,2004-11-15,0.095,28.79445,-80.73518,POINT (-80.73518 28.79445),55.43875027,2.15124996,2.400000095,10.77874994,0.005792068645187062
2240,20972,0.58927644960146,rossi,2004-11-15,0.1,28.80377,-80.74148000000001,POINT (-80.74148000000001 28.80377),55.43875027,2.15124996,2.400000095,10.77874994,0.009094173496845418
2246,20908,0.639942390078842,rossi,2004-11-15,0.075,28.87058,-80.78418,POINT (-80.78418000000001 28.87058),55.98999977,2.405000001,2.680000067,10.75125015,0.05109119732738051
2247,20965,0.820176430510506,rossi,2004-11-15,0.075,28.87065,-80.78407,POINT (-80.78407 28.87065),55.98999977,2.405000001,2.680000067,10.75125015,0.05098708003352104
2248,20907,0.908150311624316,rossi,2004-11-15,0.07,28.88053,-80.79068000000001,POINT (-80.79068000000001 28.88053),55.22500038,2.2625000180000003,2.50999999,10.70624983,0.053515043455928446
2249,20964,0.7027147164753822,rossi,2004-11-15,0.065,28.880570000000002,-80.79057,POINT (-80.79057 28.88057),55.22500038,2.2625000180000003,2.50999999,10.70624983,0.05349474256494569
