Sample ID (Sample number),Sample ID (Acess number from laboratory),Sample ID (Reference sample in the collect),Date/Time (of collecting),Project,Sample method,Latitude,Longitude,"Gravel [%] (Grain size, sieving)","Sdst [%] (Grain size, sieving)","Mudstone [%] (Grain size, settling tube)","Grain size mean [phi] (Grain size, sieving/settling ...)","Std dev [±] (Of sample value, Grain size, ...)","Skew (Grain size, sieving/settling ...)","Kurt (Grain size, sieving/settling ...)","Mode [phi] (1st Mode sample value, Grain ...)","Mode [phi] (2nd Mode sample value, Grain ...)"
880,2257A,VJ-P5-A1,5/11/2011,MOSES,Hand-Collecting,37.0795,-8.3151,0,100,0,1.956,0.481,-0.032,1.037,2.237,
881,2258A,VJ-P5-A2,5/11/2011,MOSES,Hand-Collecting,37.0795,-8.3148,0,100,0,2.181,0.615,-0.244,1.281,2.237,
882,2259A,VJ-P5-A3,5/11/2011,MOSES,Hand-Collecting,37.0794,-8.3149,0,100,0,2.536,0.408,-0.216,1.014,2.737,
883,2260A,VJ-P5-A4,5/11/2011,MOSES,Hand-Collecting,37.0794,-8.3151,0,100,0,2.478,0.405,-0.066,0.931,2.737,
884,2261A,VJ-P5-A5,5/11/2011,MOSES,Hand-Collecting,37.0794,-8.3153,0,100,0,2.465,0.44,-0.026,0.987,2.237,
885,2262A,VJ-P5-A6,5/11/2011,MOSES,Hand-Collecting,37.0793,-8.3154,0,100,0,2.407,0.547,-0.205,1.165,2.737,
886,2263A,BG-PA-A5,6/11/2011,MOSES,Hand-Collecting,37.0824,-8.3191,0.1,99.9,0,1.787,0.623,-0.203,1.179,1.747,
887,2264A,BG-PA-A6,6/11/2011,MOSES,Hand-Collecting,37.0823,-8.3192,0.2,99.8,0,1.923,0.52,-0.134,1.141,2.237,
888,2265A,BG-PA-A7,6/11/2011,MOSES,Hand-Collecting,37.0822,-8.3192,0,100,0,2.218,0.481,-0.063,1.041,2.237,
889,2266A,BG-PA-A8,6/11/2011,MOSES,Hand-Collecting,37.0822,-8.3193,0.4,99.6,0,2.345,0.464,-0.085,0.954,2.237,
890,2267A,BG-PA-A9,6/11/2011,MOSES,Hand-Collecting,37.0821,-8.3194,0,100,0,2.411,0.402,0.031,0.954,2.237,
891,2268A,BG-PA-A10,6/11/2011,MOSES,Hand-Collecting,37.082,-8.3194,0.1,99.9,0,2.344,0.455,-0.026,0.956,2.237,
892,2269A,BG-PB-A6,6/11/2011,MOSES,Hand-Collecting,37.0823,-8.319,0.2,99.8,0,1.158,0.857,-0.029,0.826,1.747,0.747
893,2270A,BG-PB-A7,6/11/2011,MOSES,Hand-Collecting,37.0822,-8.319,0.3,99.7,0,1.97,0.64,-0.346,1.416,2.237,
894,2271A,BG-PB-A8,6/11/2011,MOSES,Hand-Collecting,37.0821,-8.3191,0.2,99.8,0,1.982,0.702,-0.224,1.091,2.237,
895,2272A,BG-PB-A9,6/11/2011,MOSES,Hand-Collecting,37.082,-8.3191,0,100,0,2.387,0.447,-0.036,0.957,2.237,
896,2273A,BG-PB-A10,6/11/2011,MOSES,Hand-Collecting,37.082,-8.3192,0,100,0,2.398,0.422,0.027,0.953,2.237,
897,2274A,BG-PC-A5,6/11/2011,MOSES,Hand-Collecting,37.0822,-8.3187,0.2,99.8,0,1.395,0.794,-0.231,0.91,1.747,
898,2275A,BG-PC-A6,6/11/2011,MOSES,Hand-Collecting,37.0821,-8.3188,0.1,99.9,0,1.739,0.674,-0.234,1.07,2.237,
899,2276A,BG-PC-A7,6/11/2011,MOSES,Hand-Collecting,37.082,-8.3189,0.2,99.8,0,2.204,0.46,-0.039,1.049,2.237,
900,2277A,BG-PC-A8,6/11/2011,MOSES,Hand-Collecting,37.082,-8.3189,1.2,98.8,0,1.79,1.006,-0.381,1.006,2.237,0.247
901,2278A,BG-PC-A9,6/11/2011,MOSES,Hand-Collecting,37.0819,-8.319,0.2,99.8,0,2.172,0.744,-0.293,1.287,2.237,
902,2279A,BG-PC-A10,6/11/2011,MOSES,Hand-Collecting,37.0818,-8.3191,0,100,0,2.222,0.474,-0.032,1.054,2.237,
903,2280A,BG-PD-A5,6/11/2011,MOSES,Hand-Collecting,37.0821,-8.3185,0.1,99.9,0,1.331,0.704,-0.114,0.934,1.747,
904,2281A,BG-PD-A6,6/11/2011,MOSES,Hand-Collecting,37.082,-8.3186,0.9,99.1,0,1.4,0.975,-0.357,0.844,2.237,0.247
905,2282A,BG-PD-A7,6/11/2011,MOSES,Hand-Collecting,37.082,-8.3187,0.2,99.8,0,2.105,0.54,-0.154,1.122,2.237,
906,2283A,BG-PD-A8,6/11/2011,MOSES,Hand-Collecting,37.0819,-8.3187,0,100,0,2.266,0.538,-0.173,1.103,2.237,
907,2284A,BG-PD-A9,6/11/2011,MOSES,Hand-Collecting,37.0818,-8.3188,0,100,0,2.228,0.579,-0.166,1.029,2.237,
908,2285A,BG-PD-A10,6/11/2011,MOSES,Hand-Collecting,37.0817,-8.3189,0.1,99.9,0,2.277,0.477,-0.034,0.96,2.237,
909,2286A,BG-PE-A5,6/11/2011,MOSES,Hand-Collecting,37.082,-8.3183,0,100,0,1.684,0.582,-0.148,0.987,1.747,
910,2287A,BG-PE-A6,6/11/2011,MOSES,Hand-Collecting,37.0819,-8.3184,0.5,99.5,0,1.419,0.901,-0.24,0.811,2.237,
911,2288A,BG-PE-A7,6/11/2011,MOSES,Hand-Collecting,37.0819,-8.3185,0.5,99.5,0,2.071,0.464,-0.189,1.195,2.237,
912,2289A,BG-PE-A8,6/11/2011,MOSES,Hand-Collecting,37.0818,-8.3186,0,100,0,2.267,0.469,-0.045,0.95,2.237,
913,2290A,BG-PE-A9,6/11/2011,MOSES,Hand-Collecting,37.0818,-8.3186,0,100,0,2.377,0.502,-0.087,0.966,2.237,
914,2291A,BG-PE-A10,6/11/2011,MOSES,Hand-Collecting,37.0817,-8.3186,0.1,99.9,0,2.129,0.634,-0.127,0.919,2.237,
915,2292A,BG-PF-A5,6/11/2011,MOSES,Hand-Collecting,37.0819,-8.3182,3.6,96.4,0,0.646,0.881,-0.067,1.001,0.747,
916,2293A,BG-PF-A6,6/11/2011,MOSES,Hand-Collecting,37.0818,-8.3183,0.2,99.8,0,1.447,0.742,-0.153,0.929,1.747,
917,2294A,BG-PF-A7,6/11/2011,MOSES,Hand-Collecting,37.0817,-8.3183,0.4,99.6,0,1.96,0.586,-0.219,1.309,2.237,
918,2295A,BG-PF-A8,6/11/2011,MOSES,Hand-Collecting,37.0817,-8.3184,0,100,0,2.214,0.578,-0.181,1.046,2.237,
919,2296A,BG-PF-A9,6/11/2011,MOSES,Hand-Collecting,37.0816,-8.3185,0.2,99.8,0,2.205,0.714,-0.28,1.148,2.237,
920,2297A,BG-PF-A10,6/11/2011,MOSES,Hand-Collecting,37.0815,-8.3185,0.3,99.7,0,2.221,0.686,-0.204,0.894,2.737,
921,2298A,BG-PG-A5,6/11/2011,MOSES,Hand-Collecting,37.0818,-8.318,0.2,99.8,0,1.293,0.699,-0.129,0.974,1.247,
922,2299A,BG-PG-A6,6/11/2011,MOSES,Hand-Collecting,37.0817,-8.3181,0.1,99.9,0,1.765,0.647,-0.209,1.228,1.747,
923,2300A,BG-PG-A7,6/11/2011,MOSES,Hand-Collecting,37.0816,-8.3181,0.5,99.5,0,2.063,0.61,-0.223,1.269,2.237,
924,2301A,BG-PG-A8,6/11/2011,MOSES,Hand-Collecting,37.0816,-8.3182,0,100,0,2.315,0.552,-0.226,1.029,2.737,
925,2302A,BG-PG-A9,6/11/2011,MOSES,Hand-Collecting,37.0815,-8.3183,0.2,99.8,0,2.352,0.679,-0.327,1.372,2.737,
926,2303A,BG-PG-A10,6/11/2011,MOSES,Hand-Collecting,37.0814,-8.3183,0,100,0,2.183,0.634,-0.034,0.905,2.237,
927,2304A,BG-PH-A5,6/11/2011,MOSES,Hand-Collecting,37.0817,-8.3178,0.1,99.9,0,1.201,0.735,-0.064,0.875,1.747,
928,2305A,BG-PH-A6,6/11/2011,MOSES,Hand-Collecting,37.0816,-8.3179,0.3,99.7,0,1.4,0.791,-0.225,0.845,1.747,
929,2306A,BG-PH-A7,6/11/2011,MOSES,Hand-Collecting,37.0815,-8.318,0.2,99.8,0,1.874,0.618,-0.177,1.157,2.237,
930,2307A,BG-PH-A8,6/11/2011,MOSES,Hand-Collecting,37.0815,-8.318,0,100,0,2.197,0.598,-0.192,0.989,2.237,
931,2308A,BG-PH-A9,6/11/2011,MOSES,Hand-Collecting,37.0814,-8.3181,0.9,99.1,0,1.997,0.881,-0.337,1.134,2.237,
932,2309A,BG-P1-A5,6/11/2011,MOSES,Hand-Collecting,37.0813,-8.3182,0.1,99.9,0,1.815,0.609,-0.22,1.246,2.237,
933,2310A,BG-P1-A6,6/11/2011,MOSES,Hand-Collecting,37.0815,-8.3177,0.9,99.1,0,1.588,0.888,-0.389,1.237,2.237,0.247
934,2311A,BG-P1-A7,6/11/2011,MOSES,Hand-Collecting,37.0814,-8.3178,0,100,0,2.233,0.522,-0.136,1.103,2.237,
935,2312A,BG-P1-A8,6/11/2011,MOSES,Hand-Collecting,37.0813,-8.3179,0,100,0,2.449,0.439,-0.101,0.958,2.737,
936,2313A,BG-P1-A9,6/11/2011,MOSES,Hand-Collecting,37.0812,-8.318,0,100,0,2.353,0.481,-0.022,0.991,2.237,
937,2314A,BG-P1-A10,6/11/2011,MOSES,Hand-Collecting,37.0812,-8.318,0.1,99.9,0,2.033,0.491,0.105,1.037,1.747,
938,2315A,BG-P2-A5,6/11/2011,MOSES,Hand-Collecting,37.0814,-8.3175,0,100,0,1.791,0.601,-0.231,1.235,1.747,
939,2316A,BG-P2-A6,6/11/2011,MOSES,Hand-Collecting,37.0814,-8.3176,0.3,99.7,0,1.78,0.773,-0.363,1.14,2.237,
940,2317A,BG-P2-A7,6/11/2011,MOSES,Hand-Collecting,37.0813,-8.3176,0.1,99.9,0,2.184,0.476,-0.086,1.133,2.237,
941,2318A,BG-P2-A8,6/11/2011,MOSES,Hand-Collecting,37.0812,-8.3177,0,100,0,1.929,0.523,-0.102,1.034,2.237,
942,2319A,BG-P2-A9,6/11/2011,MOSES,Hand-Collecting,37.0811,-8.3178,0,100,0,2.455,0.452,-0.07,0.998,2.737,
943,2320A,BG-P3-A6,6/11/2011,MOSES,Hand-Collecting,37.0813,-8.3173,0,100,0,1.777,0.58,-0.132,1.101,1.747,
944,2321A,BG-P3-A7,6/11/2011,MOSES,Hand-Collecting,37.0812,-8.3174,0.1,99.9,0,1.891,0.591,-0.182,1.177,2.237,
945,2322A,BG-P3-A8,6/11/2011,MOSES,Hand-Collecting,37.0811,-8.3175,0,100,0,2.145,0.497,-0.068,1.052,2.237,
946,2323A,BG-P3-A9,6/11/2011,MOSES,Hand-Collecting,37.0811,-8.3176,0,100,0,2.167,0.538,-0.114,1.142,2.237,
947,2324A,BG-P3-A10,6/11/2011,MOSES,Hand-Collecting,37.081,-8.3176,0.6,99.4,0,1.956,0.967,-0.427,1.163,2.237,0.247
948,2325A,BG-P4-A6,6/11/2011,MOSES,Hand-Collecting,37.0812,-8.3172,0,100,0,1.848,0.54,-0.121,1.074,1.747,
949,2326A,BG-P4-A7,6/11/2011,MOSES,Hand-Collecting,37.0811,-8.3173,0,100,0,1.873,0.452,0.013,0.996,1.747,
950,2327A,BG-P4-A8,6/11/2011,MOSES,Hand-Collecting,37.0811,-8.3173,0,100,0,1.879,0.691,-0.177,0.931,2.237,
951,2328A,BG-P4-A9,6/11/2011,MOSES,Hand-Collecting,37.081,-8.3174,0,100,0,2.22,0.519,-0.085,1.041,2.237,
952,2329A,BG-P4-A10,6/11/2011,MOSES,Hand-Collecting,37.0809,-8.3175,0,100,0,2.459,0.467,-0.005,1.024,2.237,
953,2330A,BG-P5-A4,6/11/2011,MOSES,Hand-Collecting,37.0811,-8.317,0.3,99.7,0,1.27,0.791,-0.144,0.916,1.747,
954,2331A,BG-P5-A5,6/11/2011,MOSES,Hand-Collecting,37.0811,-8.3171,0.2,99.8,0,1.889,0.581,-0.198,1.16,2.237,
955,2332A,BG-P5-A6,6/11/2011,MOSES,Hand-Collecting,37.081,-8.3172,0,100,0,1.944,0.477,0.001,1.026,1.747,
956,2333A,BG-P6-A4,6/11/2011,MOSES,Hand-Collecting,37.081,-8.3169,0.1,99.9,0,1.303,0.647,-0.102,0.943,1.747,
957,2334A,BG-P6-A5,6/11/2011,MOSES,Hand-Collecting,37.0809,-8.317,0.1,99.9,0,1.608,0.524,-0.023,0.992,1.747,
958,2335A,BG-P6-A6,6/11/2011,MOSES,Hand-Collecting,37.0809,-8.317,0,100,0,2.065,0.493,-0.055,1.03,2.237,
959,2336A,BG-P6-A7,6/11/2011,MOSES,Hand-Collecting,37.0808,-8.3171,1.5,98.5,0,0.756,1.079,0.397,0.884,0.247,2.237
960,2337A,BG-P7-A3,6/11/2011,MOSES,Hand-Collecting,37.0809,-8.3167,0.1,99.9,0,1.255,0.714,-0.055,0.916,1.247,
961,2338A,BG-P7-A4,6/11/2011,MOSES,Hand-Collecting,37.0808,-8.3167,0,100,0,1.886,0.432,0.006,0.996,1.747,
962,2339A,BG-P7-A5,6/11/2011,MOSES,Hand-Collecting,37.0808,-8.3168,0,100,0,1.777,0.492,-0.096,1.034,1.747,
963,2340A,BG-P7-A6,6/11/2011,MOSES,Hand-Collecting,37.0807,-8.3169,1.5,98.5,0,1.209,0.943,-0.237,0.891,1.747,
964,2341A,BG-P8-A3,6/11/2011,MOSES,Hand-Collecting,37.0808,-8.3164,0,100,0,1.357,0.618,-0.083,0.943,1.747,
965,2342A,BG-P8-A4,6/11/2011,MOSES,Hand-Collecting,37.0807,-8.3165,0,100,0,1.96,0.436,-0.037,1.033,1.747,
966,2343A,BG-P8-A5,6/11/2011,MOSES,Hand-Collecting,37.0807,-8.3166,0,100,0,2.028,0.523,-0.066,1.038,2.237,
967,2344A,BG-P8-A6,6/11/2011,MOSES,Hand-Collecting,37.0806,-8.3167,0,100,0,2.337,0.458,-0.053,0.954,2.237,
968,2345A,BG-P8-A7,6/11/2011,MOSES,Hand-Collecting,37.0805,-8.3167,0,100,0,2.42,0.493,-0.109,0.991,2.737,
969,2346A,BG-P8-A8,6/11/2011,MOSES,Hand-Collecting,37.0805,-8.3168,0.1,99.9,0,2.481,0.584,-0.266,1.322,2.737,
970,2347A,BG-P9-A3,6/11/2011,MOSES,Hand-Collecting,37.0806,-8.3164,0,100,0,1.828,0.452,-0.051,0.927,1.747,
971,2348A,BG-P9-A4,6/11/2011,MOSES,Hand-Collecting,37.0805,-8.3164,0,100,0,1.859,0.431,-0.023,0.974,1.747,
972,2349A,BG-P9-A5,6/11/2011,MOSES,Hand-Collecting,37.0805,-8.3165,0.1,99.9,0,2.052,0.61,-0.121,0.945,2.237,
973,2350A,BG-P9-A6,6/11/2011,MOSES,Hand-Collecting,37.0804,-8.3166,0,100,0,2.262,0.536,-0.108,1.015,2.237,
974,2351A,BG-P9-A7,6/11/2011,MOSES,Hand-Collecting,37.0803,-8.3167,0.1,99.9,0,2.301,0.675,-0.281,1.317,2.737,
975,2352A,BG-P10-A1,6/11/2011,MOSES,Hand-Collecting,37.0804,-8.3163,0,100,0,2.081,0.476,-0.085,1.045,2.237,
976,2353A,BG-P10-A2,6/11/2011,MOSES,Hand-Collecting,37.0804,-8.3163,0,100,0,2.397,0.445,-0.117,0.961,2.237,
977,2354A,BG-P10-A3,6/11/2011,MOSES,Hand-Collecting,37.0803,-8.3164,0,100,0,2.493,0.465,-0.139,1.052,2.737,
978,2355A,BG-P10-A4,6/11/2011,MOSES,Hand-Collecting,37.0802,-8.3165,0,100,0,2.387,0.587,-0.226,1.226,2.737,
979,2356A,PA-P1-A1,6/11/2011,MOSES,Hand-Collecting,37.0804,-8.3162,0,100,0,2.247,0.447,-0.048,1.145,2.237,
980,2357A,PA-P1-A2,6/11/2011,MOSES,Hand-Collecting,37.0803,-8.3163,0,100,0,2.416,0.411,-0.05,0.936,2.237,
981,2358A,PA-P1-A3,6/11/2011,MOSES,Hand-Collecting,37.0805,-8.3158,0,100,0,2.425,0.481,-0.104,,2.737,
982,2359A,PA-P2-A2,6/11/2011,MOSES,Hand-Collecting,37.0804,-8.316,0.1,99.9,0,1.739,0.462,-0.05,1.007,1.747,
983,2360A,PA-P2-A3,6/11/2011,MOSES,Hand-Collecting,37.0803,-8.316,0,100,0,1.969,0.464,-0.098,1.045,2.237,
984,2361A,PA-P2-A4,6/11/2011,MOSES,Hand-Collecting,37.0802,-8.3161,0,100,0,2.124,0.447,-0.043,1.008,2.237,
985,2362A,PA-P2-A5,6/11/2011,MOSES,Hand-Collecting,37.0801,-8.3162,0,100,0,2.334,0.438,-0.041,0.998,2.237,
986,2363A,PA-P2-A6,6/11/2011,MOSES,Hand-Collecting,37.0805,-8.3157,0,100,0,2.316,0.621,-0.274,1.229,2.737,
987,2364A,PA-P2-A7,6/11/2011,MOSES,Hand-Collecting,37.0804,-8.3157,0.1,99.9,0,2.371,0.609,-0.203,1.282,2.737,
988,2365A,PA-P3-A3,6/11/2011,MOSES,Hand-Collecting,37.0803,-8.3159,0,100,0,1.582,0.53,-0.088,1.013,1.747,
989,2366A,PA-P3-A4,6/11/2011,MOSES,Hand-Collecting,37.0802,-8.3159,0,100,0,1.922,0.444,-0.061,0.983,1.747,
990,2367A,PA-P3-A5,6/11/2011,MOSES,Hand-Collecting,37.0801,-8.316,0.1,99.9,0,1.951,0.506,-0.098,1.016,2.237,
991,2368A,PA-P3-A6,6/11/2011,MOSES,Hand-Collecting,37.0804,-8.3155,0.1,99.9,0,2.224,0.538,-0.153,1.041,2.237,
992,2369A,PA-P3-A7,6/11/2011,MOSES,Hand-Collecting,37.0803,-8.3156,0.1,99.9,0,2.441,0.431,-0.119,0.947,2.737,
993,2370A,PA-P3-A8,6/11/2011,MOSES,Hand-Collecting,37.08,-8.3161,0,100,0,2.342,0.6,-0.179,1.053,2.737,
994,2371A,PA-P4-A3,6/11/2011,MOSES,Hand-Collecting,37.0802,-8.3157,0.2,99.8,0,1.344,0.687,-0.107,0.955,1.747,
995,2372A,PA-P4-A4,6/11/2011,MOSES,Hand-Collecting,37.0801,-8.3158,0.1,99.9,0,1.989,0.49,-0.144,1.065,2.237,
996,2373A,PA-P4-A5,6/11/2011,MOSES,Hand-Collecting,37.0801,-8.3159,0,100,0,2.135,0.505,-0.093,1.072,2.237,
997,2374A,PA-P4-A6,6/11/2011,MOSES,Hand-Collecting,37.0802,-8.3153,0.1,99.9,0,2.366,0.455,-0.104,1.018,2.237,
998,2375A,PA-P4-A7,6/11/2011,MOSES,Hand-Collecting,37.0802,-8.3154,0.2,99.8,0,2.49,0.529,-0.292,1.33,2.737,
999,2376A,PA-P5-A3,6/11/2011,MOSES,Hand-Collecting,37.0801,-8.3155,0.1,99.9,0,1.644,0.536,-0.056,0.978,1.747,
1000,2377A,PA-P5-A4,6/11/2011,MOSES,Hand-Collecting,37.08,-8.3156,0.1,99.9,0,1.929,0.621,-0.268,1.229,2.237,
1001,2378A,PA-P5-A5,6/11/2011,MOSES,Hand-Collecting,37.08,-8.3157,0,100,0,2.224,0.429,-0.019,1.143,2.237,
1002,2379A,PA-P5-A6,6/11/2011,MOSES,Hand-Collecting,37.0799,-8.3157,0,100,0,2.416,0.421,-0.089,0.97,2.237,
1003,2380A,PA-P5-A7,6/11/2011,MOSES,Hand-Collecting,37.0799,-8.3158,0,100,0,2.5,0.403,-0.128,0.942,2.737,
1004,2381A,PA-P6-A1,6/11/2011,MOSES,Hand-Collecting,37.0799,-8.3155,0,100,0,2.073,0.565,-0.182,1.142,2.237,
1005,2382A,PA-P6-A2,6/11/2011,MOSES,Hand-Collecting,37.0799,-8.3156,0,100,0,2.239,0.505,-0.117,1.139,2.237,
1006,2383A,PA-P6-A3,6/11/2011,MOSES,Hand-Collecting,37.0798,-8.3151,0,100,0,2.414,0.426,-0.061,0.946,2.237,
1007,2384A,PA-P6-A4,6/11/2011,MOSES,Hand-Collecting,37.0797,-8.3157,0,100,0,2.415,0.414,0,0.941,2.237,
1008,2385A,VJ-P2-A1,6/11/2011,MOSES,Hand-Collecting,37.0798,-8.3152,0,100,0,1.83,0.542,-0.164,1.088,1.747,
1009,2386A,VJ-P2-A2,6/11/2011,MOSES,Hand-Collecting,37.0797,-8.3153,0,100,0,2.248,0.426,-0.035,1.225,2.237,
1010,2387A,VJ-P2-A3,6/11/2011,MOSES,Hand-Collecting,37.0796,-8.3153,0,100,0,2.143,0.514,-0.099,1.051,2.237,
1011,2388A,VJ-P2-A4,6/11/2011,MOSES,Hand-Collecting,37.0799,-8.3148,0,100,0,1.974,0.573,-0.058,1.011,2.237,
1012,2389A,VJ-P3-A3,6/11/2011,MOSES,Hand-Collecting,37.0798,-8.315,0,100,0,1.612,0.56,-0.1,0.978,1.747,
1013,2390A,VJ-P3-A4,6/11/2011,MOSES,Hand-Collecting,37.0797,-8.315,0,100,0,2.008,0.446,-0.115,1.04,2.237,
1014,2391A,VJ-P3-A5,6/11/2011,MOSES,Hand-Collecting,37.0796,-8.3151,0,100,0,2.134,0.541,-0.143,1.069,2.237,
1015,2392A,VJ-P3-A6,6/11/2011,MOSES,Hand-Collecting,37.0796,-8.3152,0,100,0,2.165,0.542,-0.127,1.012,2.237,
1016,2393A,VJ-P4-A3,6/11/2011,MOSES,Hand-Collecting,37.0797,-8.3147,0,100,0,1.768,0.575,-0.152,1.027,1.747,
1017,2394A,VJ-P4-A4,6/11/2011,MOSES,Hand-Collecting,37.0797,-8.3148,0,100,0,1.994,0.506,-0.183,1.121,2.237,
1018,2395A,VJ-P4-A5,6/11/2011,MOSES,Hand-Collecting,37.0796,-8.3149,0,100,0,2.282,0.42,-0.022,1.182,2.237,
1019,2396A,VJ-P4-A6,6/11/2011,MOSES,Hand-Collecting,37.0795,-8.315,0.3,99.7,0,2.038,0.836,-0.414,1.535,2.237,
1020,2397A,VJ-P5-A1,6/11/2011,MOSES,Hand-Collecting,37.0795,-8.3151,0.1,99.9,0,2.221,0.459,-0.067,1.176,2.237,
1021,2398A,VJ-P5-A2,6/11/2011,MOSES,Hand-Collecting,37.0795,-8.3148,0,100,0,2.337,0.482,-0.143,1.097,2.237,
1022,2399A,VJ-P5-A3,6/11/2011,MOSES,Hand-Collecting,37.0794,-8.3149,0,100,0,2.453,0.407,-0.07,0.926,2.237,
1023,2400A,VJ-P5-A4,6/11/2011,MOSES,Hand-Collecting,37.0794,-8.3151,0,100,0,2.462,0.426,-0.142,0.963,2.737,
1024,2401A,VJ-P5-A5,6/11/2011,MOSES,Hand-Collecting,37.0794,-8.3153,0,100,0,2.338,0.461,-0.034,0.945,2.237,
1025,2402A,VJ-P5-A6,6/11/2011,MOSES,Hand-Collecting,37.0793,-8.3154,0,100,0,2.36,0.443,-0.02,0.953,2.237,
1026,2403A,BG-PA-A5,6/11/2011,MOSES,Hand-Collecting,37.0824,-8.3191,0,100,0,1.609,0.595,-0.159,1.003,1.747,
1027,2404A,BG-PA-A6,6/11/2011,MOSES,Hand-Collecting,37.0823,-8.3192,0.1,99.9,0,2.008,0.481,-0.14,1.104,2.237,
1028,2405A,BG-PA-A7,6/11/2011,MOSES,Hand-Collecting,37.0822,-8.3192,0.1,99.9,0,2.166,0.539,-0.163,1.252,2.237,
1029,2406A,BG-PA-A8,6/11/2011,MOSES,Hand-Collecting,37.0822,-8.3193,0,100,0,2.151,0.562,-0.124,1.06,2.237,
1030,2407A,BG-PA-A9,6/11/2011,MOSES,Hand-Collecting,37.0821,-8.3194,0.2,99.8,0,2.24,0.575,-0.171,1.155,2.237,
1031,2408A,BG-PB-A5,6/11/2011,MOSES,Hand-Collecting,37.082,-8.3194,0.1,99.9,0,1.609,0.626,-0.184,1.001,1.747,
1032,2409A,BG-PB-A6,6/11/2011,MOSES,Hand-Collecting,37.0823,-8.319,0.1,99.9,0,1.793,0.571,-0.166,1.075,1.747,
1033,2410A,BG-PB-A7,6/11/2011,MOSES,Hand-Collecting,37.0822,-8.319,0.3,99.7,0,1.997,0.629,-0.341,1.401,2.237,
1034,2411A,BG-PB-A8,6/11/2011,MOSES,Hand-Collecting,37.0821,-8.3191,0,100,0,2.289,0.495,-0.096,1.048,2.237,
1035,2412A,BG-PB-A9,6/11/2011,MOSES,Hand-Collecting,37.082,-8.3191,0.1,99.9,0,2.117,0.756,-0.287,1.295,2.237,
1036,2413A,BG-PB-A10,6/11/2011,MOSES,Hand-Collecting,37.082,-8.3192,0,100,0,2.298,0.487,-0.059,0.963,2.237,
1037,2414A,BG-PC-A5,6/11/2011,MOSES,Hand-Collecting,37.0822,-8.3187,0,100,0,1.576,0.6,-0.157,0.994,1.747,
1038,2415A,BG-PC-A6,6/11/2011,MOSES,Hand-Collecting,37.0821,-8.3188,0.3,99.7,0,1.686,0.594,-0.134,0.985,1.747,
1039,2416A,BG-PC-A7,6/11/2011,MOSES,Hand-Collecting,37.082,-8.3189,0,100,0,2.193,0.532,-0.136,1.087,2.237,
1040,2417A,BG-PC-A8,6/11/2011,MOSES,Hand-Collecting,37.082,-8.3189,0.3,99.7,0,2.014,0.883,-0.357,1.147,2.737,0.247
1041,2418A,BG-PC-A9,6/11/2011,MOSES,Hand-Collecting,37.0819,-8.319,0.5,99.5,0,2.219,0.717,-0.257,1.334,2.237,
1042,2419A,BG-PC-A10,6/11/2011,MOSES,Hand-Collecting,37.0818,-8.3191,0.1,99.9,0,2.251,0.693,-0.288,1.348,2.237,
1043,2420A,BG-PD-A5,6/11/2011,MOSES,Hand-Collecting,37.0821,-8.3185,0.2,99.8,0,1.456,0.682,-0.185,1.004,1.747,
1044,2421A,BG-PD-A6,6/11/2011,MOSES,Hand-Collecting,37.082,-8.3186,0.2,99.8,0,1.847,0.456,-0.058,0.95,1.747,
1045,2422A,BG-PD-A7,6/11/2011,MOSES,Hand-Collecting,37.082,-8.3187,0.1,99.9,0,2.243,0.441,-0.028,1.162,2.237,
1046,2423A,BG-PD-A8,6/11/2011,MOSES,Hand-Collecting,37.0819,-8.3187,0.2,99.8,0,1.943,0.833,-0.348,1.144,2.237,
1047,2424A,BG-PD-A9,6/11/2011,MOSES,Hand-Collecting,37.0818,-8.3188,0.2,99.8,0,2.042,0.853,-0.388,1.251,2.237,0.247
1048,2425A,BG-PD-A10,6/11/2011,MOSES,Hand-Collecting,37.0817,-8.3189,0,100,0,2.32,0.559,-0.203,1.122,2.237,
1049,2426A,BG-PE-A5,6/11/2011,MOSES,Hand-Collecting,37.082,-8.3183,0.1,99.9,0,1.581,0.664,-0.225,0.97,1.747,
1050,2427A,BG-PE-A6,6/11/2011,MOSES,Hand-Collecting,37.0819,-8.3184,0.1,99.9,0,1.976,0.493,-0.171,1.163,2.237,
1051,2428A,BG-PE-A7,6/11/2011,MOSES,Hand-Collecting,37.0819,-8.3185,9.1,90.9,0,1.148,1.372,-0.406,0.764,2.237,-0.243
1052,2429A,BG-PE-A8,6/11/2011,MOSES,Hand-Collecting,37.0818,-8.3186,0.3,99.7,0,1.805,0.84,-0.283,1.129,2.237,
1053,2430A,BG-PE-A9,6/11/2011,MOSES,Hand-Collecting,37.0818,-8.3186,0.5,99.5,0,2.023,0.888,-0.41,1.148,2.237,0.247
1054,2431A,BG-PE-A10,6/11/2011,MOSES,Hand-Collecting,37.0817,-8.3186,0.1,99.9,0,2.345,0.475,-0.031,0.935,2.237,
1055,2432A,BG-PF-A5,6/11/2011,MOSES,Hand-Collecting,37.0819,-8.3182,0.1,99.9,0,1.399,0.721,-0.22,0.982,1.747,
1056,2433A,BG-PF-A6,6/11/2011,MOSES,Hand-Collecting,37.0818,-8.3183,0.2,99.8,0,1.717,0.731,-0.295,1.167,2.237,
